Month,Day,Year,sum
11,23,2010,1.374
3,21,2005,1.366
1,18,2005,1.364
12,22,2009,1.364
9,11,2004,1.363
10,9,2008,1.358
12,19,2009,1.354
8,6,2004,1.352
5,25,2006,1.35
5,1,2010,1.35
6,21,2009,1.345
5,15,2004,1.344
4,7,2008,1.342
3,2,2006,1.341
4,10,2013,1.339
5,25,2008,1.339
5,11,2010,1.338
3,26,2012,1.338
6,26,2012,1.338
12,12,2012,1.331
3,24,2005,1.331
6,18,2005,1.327
10,31,2008,1.325
4,17,2011,1.325
11,6,2013,1.323
5,7,2005,1.322
11,28,2012,1.317
4,6,2010,1.315
10,3,2005,1.315
4,10,2006,1.307
2,22,2004,1.307
9,23,2005,1.302
6,26,2005,1.3
4,29,2005,1.295
6,7,2005,1.293
10,8,2010,1.291
8,15,2013,1.284
2,8,2009,1.284
6,12,2012,1.274
10,5,2008,1.273
10,9,2004,1.271
3,28,2013,1.271
2,22,2008,1.27
11,3,2013,1.269
10,15,2007,1.268
3,1,2005,1.266
4,5,2012,1.264
12,17,2009,1.262
4,12,2006,1.253
2,15,2004,1.251
10,19,2009,1.25099999999999
11,15,2004,1.249
2,23,2006,1.248
4,17,2006,1.246
5,16,2010,1.245
10,20,2008,1.243
1,6,2005,1.239
11,18,2004,1.238
5,23,2012,1.236
11,24,2005,1.236
3,7,2011,1.227
11,6,2011,1.227
5,5,2010,1.226
4,21,2006,1.223
12,17,2010,1.221
10,20,2012,1.219
2,4,2005,1.215
1,19,2008,1.213
4,26,2011,1.213
5,30,2010,1.211
12,17,2008,1.207
9,1,2004,1.206
10,16,2004,1.205
3,20,2009,1.203
5,1,2005,1.201
2,13,2012,1.2
8,18,2008,1.196
11,13,2012,1.196
5,23,2004,1.195
4,30,2008,1.195
12,5,2004,1.194
10,22,2010,1.191
5,12,2009,1.19
3,23,2009,1.185
2,12,2009,1.184
12,7,2012,1.181
11,10,2004,1.18
3,31,2007,1.173
2,12,2011,1.173
5,23,2011,1.17
1,5,2004,1.167
4,14,2013,1.164
3,14,2011,1.163
11,18,2009,1.162
5,24,2006,1.156
3,28,2011,1.155
11,9,2008,1.152
9,1,2010,1.152
1,9,2007,1.152
3,6,2011,1.148
3,29,2009,1.146
8,28,2010,1.145
3,31,2013,1.141
11,28,2006,1.137
10,7,2007,1.135
9,19,2007,1.134
3,12,2006,1.132
2,6,2013,1.131
4,25,2005,1.128
12,22,2013,1.126
11,4,2011,1.125
11,9,2006,1.124
4,12,2013,1.122
5,4,2007,1.122
8,4,2004,1.121
6,2,2012,1.121
12,1,2008,1.12
10,1,2013,1.118
6,27,2011,1.117
10,12,2013,1.115
4,29,2011,1.115
7,20,2007,1.114
11,2,2012,1.114
5,24,2013,1.114
8,31,2010,1.113
9,15,2010,1.113
1,19,2006,1.112
5,21,2011,1.11
6,5,2008,1.108
5,18,2011,1.108
1,21,2010,1.106
12,14,2011,1.104
5,2,2011,1.099
12,8,2012,1.099
11,26,2005,1.098
6,10,2004,1.094
4,23,2011,1.094
8,2,2009,1.093
2,16,2009,1.087
12,12,2013,1.085
6,9,2008,1.082
3,27,2004,1.081
10,21,2009,1.078
1,11,2011,1.078
3,1,2006,1.07
2,9,2007,1.07
6,10,2011,1.07
10,16,2009,1.07
2,23,2008,1.069
12,27,2009,1.068
9,26,2011,1.067
5,25,2013,1.064
6,29,2007,1.064
4,15,2005,1.06
2,16,2010,1.058
4,4,2005,1.057
1,9,2011,1.057
4,14,2009,1.056
12,14,2012,1.056
2,18,2013,1.055
4,29,2009,1.051
1,11,2007,1.041
2,15,2010,1.04
10,5,2004,1.04
2,5,2010,1.039
2,12,2012,1.038
6,5,2004,1.037
9,9,2010,1.035
1,16,2005,1.035
11,2,2011,1.032
2,25,2010,1.029
3,11,2006,1.029
5,31,2008,1.028
1,5,2006,1.027
6,1,2005,1.024
2,2,2010,1.024
11,27,2007,1.021
3,27,2013,1.021
10,30,2005,1.02
1,12,2004,1.019
6,15,2009,1.017
3,21,2013,1.015
1,9,2004,1.014
12,14,2004,1.014
5,20,2012,1.014
1,22,2009,1.014
2,14,2006,1.013
6,28,2007,1.012
6,30,2004,1.01
1,30,2013,1.009
1,4,2012,1.009
4,10,2009,1.008
8,8,2013,1.005
4,10,2011,1.
3,6,2012,0.999000000000001
5,18,2006,0.994000000000001
6,17,2009,0.994000000000001
8,12,2009,0.993000000000001
9,9,2005,0.991000000000001
11,11,2011,0.989000000000001
4,29,2006,0.988000000000001
12,24,2005,0.986
6,10,2005,0.985000000000001
9,16,2010,0.981000000000001
5,8,2010,0.980000000000001
4,27,2011,0.971000000000001
5,21,2005,0.970000000000001
3,18,2004,0.969000000000001
11,1,2004,0.969000000000001
11,13,2007,0.969000000000001
11,4,2013,0.967000000000001
9,25,2011,0.965000000000001
11,25,2008,0.959000000000001
9,16,2005,0.956000000000001
9,26,2013,0.952000000000001
3,24,2012,0.951000000000001
1,9,2012,0.951000000000001
2,27,2005,0.947000000000001
11,10,2005,0.943000000000001
3,20,2006,0.942000000000001
3,24,2009,0.940000000000001
6,12,2009,0.940000000000001
11,10,2009,0.939000000000001
2,20,2013,0.932000000000001
9,14,2006,0.932000000000001
3,17,2011,0.930000000000001
8,11,2009,0.93
6,18,2012,0.928000000000001
4,17,2009,0.927000000000001
9,22,2007,0.927
12,23,2005,0.927
4,17,2004,0.920000000000001
5,24,2008,0.915000000000001
11,9,2007,0.913000000000001
4,14,2012,0.912000000000001
1,15,2004,0.905000000000001
10,21,2004,0.902000000000001
5,17,2013,0.901000000000001
4,13,2006,0.900000000000001
6,16,2010,0.895000000000001
3,3,2008,0.891000000000001
11,30,2011,0.890000000000001
3,22,2006,0.89
12,25,2011,0.884000000000001
2,21,2008,0.882000000000001
12,8,2007,0.882000000000001
4,10,2012,0.882000000000001
1,17,2011,0.877000000000001
9,18,2006,0.876000000000001
9,21,2008,0.871000000000001
11,12,2013,0.871000000000001
10,8,2005,0.868000000000001
11,14,2011,0.867000000000001
11,11,2004,0.867000000000001
2,13,2011,0.865000000000001
5,28,2010,0.864000000000001
4,2,2005,0.863000000000001
8,14,2004,0.862000000000001
4,12,2007,0.862000000000001
1,16,2012,0.862000000000001
9,21,2006,0.861000000000001
4,24,2012,0.859000000000001
12,5,2012,0.857000000000001
8,7,2013,0.854
10,27,2010,0.852000000000001
5,22,2011,0.852000000000001
4,13,2013,0.850000000000001
7,31,2005,0.847000000000001
2,4,2011,0.846000000000001
1,24,2013,0.846000000000001
11,16,2006,0.842000000000001
3,2,2005,0.841000000000001
4,18,2005,0.840000000000001
5,13,2013,0.840000000000001
6,21,2008,0.835000000000001
4,6,2004,0.834000000000001
6,16,2006,0.833000000000001
12,13,2009,0.833000000000001
12,15,2010,0.824000000000001
3,30,2008,0.821000000000001
5,13,2008,0.821000000000001
12,11,2009,0.821000000000001
5,21,2007,0.820000000000001
2,5,2011,0.818000000000001
2,10,2008,0.816000000000001
1,23,2010,0.816000000000001
5,28,2005,0.811
1,29,2005,0.810000000000001
3,6,2009,0.806000000000001
11,16,2010,0.806000000000001
10,1,2011,0.804
12,1,2004,0.802000000000001
1,21,2006,0.802000000000001
4,3,2009,0.800000000000001
4,5,2004,0.799000000000001
3,17,2009,0.796000000000001
10,28,2011,0.795
3,4,2006,0.794000000000001
6,6,2007,0.794000000000001
4,13,2010,0.794000000000001
3,24,2008,0.792000000000001
6,7,2006,0.789000000000001
5,19,2009,0.789000000000001
4,7,2010,0.789
2,7,2004,0.783000000000001
5,19,2004,0.783000000000001
1,2,2005,0.783000000000001
10,18,2009,0.78
10,29,2010,0.774000000000001
8,25,2008,0.772000000000001
1,31,2012,0.772
2,17,2009,0.770000000000001
10,7,2008,0.769000000000001
3,16,2010,0.768000000000001
1,14,2012,0.764000000000001
6,1,2012,0.763000000000001
1,7,2011,0.761000000000001
2,19,2012,0.76
8,17,2004,0.759
8,9,2013,0.758000000000001
4,17,2010,0.757000000000001
2,9,2012,0.757000000000001
10,6,2011,0.755000000000001
2,27,2013,0.755000000000001
3,8,2008,0.750000000000001
1,31,2010,0.748000000000001
7,13,2011,0.748000000000001
4,30,2005,0.746
9,12,2004,0.744000000000001
11,14,2005,0.744000000000001
3,10,2010,0.744000000000001
12,4,2004,0.744
12,6,2012,0.741000000000001
6,30,2006,0.740000000000001
9,6,2013,0.740000000000001
10,2,2013,0.739000000000001
3,22,2010,0.738000000000001
7,12,2011,0.735000000000001
1,9,2010,0.730000000000001
5,2,2005,0.729000000000001
2,19,2008,0.728000000000001
1,12,2005,0.725000000000001
5,7,2013,0.722
11,25,2006,0.721000000000001
4,15,2008,0.720000000000001
4,15,2009,0.72
2,25,2008,0.717000000000001
12,24,2012,0.717000000000001
6,11,2011,0.716000000000001
12,29,2012,0.716000000000001
1,5,2011,0.715
2,16,2013,0.714000000000001
2,25,2011,0.714
2,11,2012,0.712000000000001
8,15,2004,0.710000000000001
4,21,2011,0.709000000000001
7,18,2004,0.708000000000001
4,13,2007,0.708000000000001
7,14,2012,0.707
11,17,2013,0.705
8,21,2008,0.704000000000001
3,12,2008,0.703000000000001
2,8,2011,0.703000000000001
8,7,2008,0.703
4,6,2005,0.701
7,17,2012,0.7
12,27,2012,0.7
4,20,2005,0.698
1,2,2012,0.697
3,4,2010,0.696
3,7,2009,0.693000000000001
3,17,2005,0.692
3,27,2008,0.691000000000001
2,13,2008,0.689000000000001
11,28,2010,0.688000000000001
1,11,2013,0.687
5,15,2013,0.687
1,8,2011,0.686
5,12,2004,0.685
5,1,2012,0.685
10,7,2013,0.685
7,15,2011,0.683
10,30,2009,0.682
11,23,2004,0.68
3,22,2013,0.68
3,29,2008,0.675
1,22,2004,0.673
3,7,2010,0.672
10,24,2006,0.668
12,22,2006,0.666
8,8,2006,0.666
5,9,2004,0.663
1,23,2012,0.661
7,12,2006,0.658
1,24,2008,0.657
11,3,2012,0.654
8,18,2007,0.652
6,20,2013,0.651
12,3,2013,0.644
6,24,2012,0.643
6,13,2004,0.641
1,11,2005,0.638
10,15,2009,0.636
10,13,2012,0.636
9,14,2009,0.635
11,22,2008,0.634
11,11,2007,0.633
9,2,2013,0.632
9,16,2007,0.631
7,12,2009,0.631
6,28,2004,0.63
12,4,2010,0.628
5,7,2009,0.626
6,13,2011,0.625
8,19,2004,0.623
12,30,2008,0.621
4,7,2009,0.62
10,21,2010,0.62
5,12,2011,0.619
1,11,2009,0.618
12,9,2012,0.618
4,9,2008,0.616
9,27,2007,0.615
4,22,2006,0.612
11,8,2010,0.609
11,16,2012,0.609
3,30,2005,0.607
4,5,2005,0.607
1,15,2006,0.607
11,7,2008,0.607
9,23,2013,0.605
6,24,2007,0.601
10,6,2008,0.601
9,29,2007,0.6
12,14,2007,0.599
2,6,2011,0.598
12,18,2013,0.597
2,26,2012,0.595
10,10,2008,0.592
7,1,2010,0.591
3,25,2005,0.591
7,4,2008,0.589
6,11,2006,0.589
4,30,2009,0.588
1,19,2007,0.586
10,29,2005,0.585
4,28,2005,0.584
7,19,2012,0.584
9,15,2013,0.584
8,14,2013,0.583
7,2,2006,0.582
5,30,2009,0.582
12,18,2009,0.577
11,29,2004,0.573
10,3,2006,0.572
8,28,2009,0.57
7,19,2007,0.568
12,15,2011,0.566
1,30,2012,0.566
3,23,2012,0.564
4,16,2013,0.561
5,6,2013,0.561
1,6,2013,0.559
10,7,2011,0.556
9,17,2011,0.556
8,24,2008,0.556
8,29,2005,0.555
4,22,2010,0.555
4,29,2013,0.554
4,25,2007,0.546
11,20,2013,0.546
8,11,2010,0.545
7,10,2005,0.542
3,31,2011,0.542
11,10,2008,0.54
6,29,2011,0.538
5,10,2008,0.537
3,11,2008,0.536
12,26,2011,0.536
9,2,2004,0.534
8,17,2008,0.534
3,26,2013,0.532
1,10,2005,0.529
2,17,2006,0.529
3,13,2010,0.529
10,31,2004,0.528
3,14,2004,0.527
9,23,2010,0.527
5,30,2004,0.524
6,4,2008,0.523
5,26,2012,0.521
2,12,2008,0.52
9,10,2004,0.52
8,17,2010,0.515
6,24,2004,0.514
5,31,2006,0.512
4,8,2013,0.512
11,15,2011,0.511
3,11,2007,0.51
4,28,2008,0.51
7,2,2010,0.51
2,4,2008,0.508
10,22,2011,0.508
3,4,2008,0.507
6,19,2010,0.505
7,21,2007,0.503
7,20,2012,0.499
5,11,2005,0.499
1,30,2011,0.497
2,28,2009,0.495
8,21,2005,0.495
4,16,2007,0.493
2,27,2010,0.492
12,11,2011,0.491
12,5,2010,0.489
4,22,2005,0.488
6,8,2011,0.488
9,27,2011,0.487
6,21,2013,0.485
7,6,2005,0.483
1,20,2007,0.482
6,2,2007,0.482
11,26,2004,0.48
1,28,2009,0.48
5,11,2009,0.48
11,11,2010,0.48
4,6,2012,0.48
2,20,2011,0.477
12,13,2013,0.477
4,24,2008,0.475
5,30,2008,0.475
12,30,2010,0.473
12,28,2012,0.473
5,24,2010,0.472
4,9,2012,0.472
9,29,2005,0.471
12,7,2013,0.469
2,7,2005,0.469
9,19,2009,0.468
4,28,2004,0.468
1,17,2004,0.466
4,29,2012,0.466
2,16,2012,0.465
7,22,2007,0.465
6,11,2005,0.463
10,25,2009,0.463
3,18,2006,0.462
4,26,2005,0.461
12,12,2004,0.461
11,21,2008,0.46
3,22,2011,0.454
8,1,2008,0.454
6,7,2011,0.453
2,4,2004,0.45
12,6,2009,0.449
5,4,2004,0.447
6,9,2012,0.445
11,12,2004,0.445
5,3,2008,0.444
7,6,2007,0.443
4,16,2010,0.442
8,16,2006,0.442
11,13,2011,0.438
5,24,2011,0.438
10,7,2005,0.436
10,29,2011,0.436
9,14,2004,0.433
2,21,2011,0.432
1,10,2009,0.432
6,28,2006,0.431
11,25,2011,0.429
6,28,2005,0.428
9,30,2009,0.427
2,18,2005,0.427
9,23,2007,0.427
10,8,2006,0.426
6,8,2006,0.425
1,25,2005,0.424
4,12,2011,0.422
1,29,2011,0.421
8,7,2006,0.419
10,30,2008,0.419
1,1,2007,0.416
10,6,2007,0.415
11,1,2006,0.412
11,2,2010,0.411
1,28,2011,0.409
9,20,2010,0.408
6,17,2013,0.408
2,7,2012,0.406
3,23,2007,0.406
1,2,2010,0.405
3,16,2008,0.403
3,17,2007,0.403
9,16,2004,0.401
6,7,2009,0.401
5,23,2010,0.4
1,10,2012,0.4
10,6,2010,0.397
8,2,2004,0.396
1,14,2005,0.396
10,6,2006,0.393
2,20,2010,0.392
7,26,2010,0.391
2,3,2007,0.386
3,25,2013,0.38
12,23,2010,0.38
8,28,2005,0.38
11,29,2013,0.38
2,13,2013,0.375
2,5,2005,0.374
1,10,2010,0.374
12,21,2004,0.373
4,30,2010,0.373
8,16,2013,0.373
9,3,2007,0.372
4,19,2005,0.37
10,13,2011,0.37
8,1,2009,0.37
8,24,2013,0.369
11,10,2012,0.368
6,22,2013,0.367
4,9,2005,0.366
10,29,2004,0.363
12,30,2013,0.361
1,15,2008,0.36
10,18,2006,0.358
5,6,2008,0.358
8,29,2010,0.357
7,21,2005,0.356
4,18,2011,0.356
9,23,2012,0.354
6,19,2005,0.352
7,2,2013,0.352
4,18,2008,0.351
12,3,2010,0.351
5,8,2013,0.349
10,31,2013,0.348
3,6,2004,0.347
2,17,2007,0.347
5,27,2012,0.347
8,30,2007,0.346
4,27,2012,0.343
2,9,2010,0.343
9,4,2013,0.342
7,22,2005,0.341
11,15,2009,0.341
6,15,2010,0.341
4,20,2006,0.338
10,11,2005,0.337
4,10,2008,0.336
9,24,2008,0.336
5,14,2008,0.332
7,5,2008,0.332
10,16,2008,0.331
12,23,2008,0.331
1,3,2013,0.329
8,1,2005,0.328
3,17,2013,0.328
6,25,2010,0.328
10,20,2011,0.327
7,23,2007,0.326
2,9,2008,0.326
1,21,2009,0.326
6,29,2004,0.325
7,18,2012,0.325
10,10,2005,0.324
3,2,2012,0.324
7,3,2012,0.323
6,1,2008,0.323
5,12,2013,0.323
6,15,2006,0.32
9,22,2008,0.32
4,14,2005,0.319
4,10,2007,0.319
11,14,2007,0.318
10,26,2012,0.316
4,3,2004,0.315
5,2,2010,0.315
9,18,2011,0.315
6,13,2005,0.314
5,19,2013,0.312
1,19,2011,0.312
4,15,2010,0.311
4,4,2007,0.31
3,19,2009,0.307
5,9,2011,0.306
11,8,2013,0.306
5,29,2009,0.306
5,29,2004,0.305
3,3,2013,0.305
9,15,2011,0.303
8,30,2006,0.302
10,11,2007,0.302
3,7,2013,0.301
4,12,2004,0.301
10,9,2011,0.298
5,22,2005,0.298
10,17,2006,0.298
12,8,2008,0.296
11,29,2011,0.296
4,25,2009,0.295
4,23,2012,0.295
2,28,2004,0.294
1,13,2004,0.294
3,18,2005,0.294
2,21,2006,0.293
3,18,2007,0.293
7,29,2008,0.293
11,16,2004,0.292
12,27,2004,0.292
12,31,2010,0.291
9,4,2009,0.29
7,1,2006,0.29
3,26,2006,0.288
7,1,2012,0.288
2,16,2006,0.288
7,5,2005,0.288
1,6,2011,0.287
3,27,2006,0.286
2,7,2010,0.286
11,29,2008,0.285
7,16,2012,0.284
1,20,2011,0.284
11,8,2005,0.283
10,18,2005,0.283
10,24,2007,0.282
5,20,2011,0.28
3,22,2007,0.279
10,6,2005,0.278
3,29,2004,0.277
9,3,2013,0.277
11,27,2005,0.276
5,18,2009,0.276
1,24,2011,0.276
9,20,2004,0.273
4,23,2009,0.273
10,13,2005,0.272
2,13,2007,0.271
8,31,2008,0.271
4,24,2010,0.271
5,4,2010,0.271
10,29,2006,0.27
5,10,2007,0.27
3,21,2008,0.27
6,27,2013,0.27
11,7,2012,0.268
9,25,2008,0.267
1,22,2005,0.267
8,2,2013,0.267
10,31,2011,0.265
2,9,2013,0.265
3,11,2013,0.265
9,24,2005,0.265
3,1,2010,0.265
6,25,2004,0.265
3,8,2007,0.264
5,25,2004,0.263
8,10,2010,0.263
9,26,2010,0.263
6,16,2012,0.262
11,6,2012,0.261
4,1,2010,0.259
4,23,2010,0.259
3,3,2012,0.259
5,27,2007,0.258
1,6,2012,0.258
4,28,2013,0.258
11,17,2004,0.257
4,18,2013,0.256
2,22,2006,0.254
4,19,2007,0.253
7,25,2011,0.253
2,21,2004,0.251
6,3,2007,0.251
9,16,2009,0.251
6,28,2012,0.251
2,20,2008,0.25
7,3,2004,0.25
10,30,2007,0.25
6,12,2013,0.249
6,21,2010,0.249
3,4,2005,0.248
10,18,2008,0.248
11,4,2012,0.247
3,9,2004,0.246
12,13,2012,0.245
8,17,2005,0.244
9,28,2009,0.242
3,10,2009,0.241
8,12,2013,0.241
10,12,2011,0.239
4,1,2007,0.237
2,12,2013,0.237
3,22,2004,0.235
10,9,2005,0.234
9,10,2012,0.234
4,24,2006,0.233
7,3,2008,0.233
8,18,2012,0.233
8,27,2008,0.232
5,10,2009,0.231
5,30,2013,0.227
10,12,2007,0.225
10,4,2005,0.224
3,30,2007,0.224
5,11,2008,0.223
8,28,2013,0.223
6,7,2008,0.223
2,17,2010,0.223
3,3,2007,0.222
12,1,2006,0.22
8,12,2007,0.22
1,20,2005,0.22
2,8,2010,0.22
9,16,2013,0.218
6,10,2013,0.218
10,20,2005,0.217
12,31,2011,0.217
6,29,2012,0.216
7,1,2004,0.216
5,9,2007,0.215
8,27,2013,0.215
11,7,2011,0.214
9,14,2013,0.214
11,14,2006,0.214
1,3,2009,0.212
3,14,2013,0.212
8,26,2013,0.212
7,13,2009,0.211
6,21,2005,0.208
9,17,2005,0.208
4,24,2007,0.207
11,30,2013,0.207
10,16,2005,0.207
8,9,2007,0.207
4,3,2007,0.206
1,10,2004,0.206
6,5,2010,0.206
1,5,2012,0.206
5,31,2012,0.205
7,11,2005,0.204
2,11,2006,0.203
10,5,2007,0.202
9,7,2009,0.202
5,29,2010,0.2
1,1,2011,0.2
8,6,2008,0.199
4,20,2013,0.199
5,16,2004,0.197
1,7,2010,0.197
11,1,2013,0.197
8,31,2007,0.196
11,14,2013,0.196
4,6,2006,0.196
3,23,2004,0.195
6,16,2009,0.195
9,18,2007,0.195
9,28,2012,0.194
3,31,2004,0.193
11,20,2007,0.193
5,17,2012,0.193
7,4,2006,0.192
12,31,2012,0.19
8,21,2007,0.19
6,18,2010,0.19
3,19,2004,0.189
10,25,2012,0.189
11,14,2012,0.189
7,27,2010,0.188
9,17,2006,0.188
9,17,2007,0.186
10,14,2011,0.186
6,4,2005,0.185
5,28,2012,0.184
8,11,2013,0.184
5,4,2008,0.183
3,31,2008,0.183
11,28,2011,0.182
8,26,2012,0.182
7,21,2011,0.179
8,23,2013,0.179
11,30,2007,0.178
6,19,2012,0.175
2,27,2012,0.175
6,19,2004,0.175
1,13,2005,0.174
3,29,2013,0.173
2,13,2006,0.173
12,10,2012,0.173
6,11,2013,0.173
10,2,2009,0.172
6,4,2004,0.172
10,3,2013,0.172
6,12,2004,0.172
3,15,2013,0.171
1,8,2007,0.171
4,30,2011,0.17
8,9,2008,0.17
8,29,2007,0.168
6,12,2005,0.168
9,22,2005,0.168
12,4,2005,0.168
10,21,2011,0.168
3,30,2013,0.166
9,13,2009,0.165
6,29,2013,0.165
12,26,2009,0.165
6,11,2008,0.163
9,19,2008,0.162
10,2,2006,0.162
3,11,2011,0.162
1,14,2013,0.162
11,28,2008,0.161
7,22,2006,0.16
2,19,2010,0.16
7,1,2013,0.159
5,2,2008,0.159
4,21,2013,0.159
9,5,2007,0.158
5,5,2013,0.158
8,3,2004,0.158
9,22,2006,0.158
2,8,2004,0.157
5,15,2010,0.157
2,22,2010,0.157
9,13,2006,0.156
6,9,2005,0.156
6,30,2011,0.156
6,7,2010,0.155
5,27,2005,0.155
6,16,2007,0.154
1,27,2005,0.152
10,25,2006,0.152
4,16,2008,0.152
4,20,2012,0.152
12,11,2007,0.152
4,8,2011,0.152
3,8,2013,0.151
7,26,2013,0.151
8,25,2009,0.151
7,23,2006,0.15
3,31,2005,0.15
7,21,2006,0.15
7,24,2013,0.15
10,24,2004,0.149
9,18,2013,0.149
10,5,2005,0.149
6,22,2005,0.148
12,3,2011,0.148
2,23,2012,0.147
3,2,2004,0.146
8,8,2008,0.144
9,13,2013,0.144
2,7,2009,0.144
12,18,2011,0.143
6,2,2013,0.142
3,7,2004,0.142
4,6,2007,0.142
4,7,2012,0.142
8,5,2004,0.141
10,22,2009,0.141
9,12,2013,0.141
8,6,2006,0.14
5,14,2010,0.139
9,15,2005,0.139
11,19,2004,0.138
3,20,2010,0.138
6,17,2010,0.137
9,1,2013,0.137
7,29,2007,0.136
5,9,2009,0.136
8,8,2009,0.136
2,5,2004,0.136
1,23,2009,0.136
5,8,2007,0.135
4,9,2010,0.134
3,26,2009,0.132
8,5,2012,0.132
2,24,2013,0.132
7,30,2006,0.131
4,13,2008,0.13
3,13,2013,0.129
7,3,2009,0.129
10,18,2012,0.129
5,23,2009,0.128
11,27,2008,0.128
6,18,2009,0.128
8,9,2010,0.128
4,3,2011,0.128
10,12,2005,0.127
8,22,2011,0.127
1,12,2009,0.126
11,8,2011,0.126
1,4,2013,0.126
6,6,2012,0.126
11,7,2007,0.126
2,18,2010,0.126
5,7,2008,0.125
2,8,2013,0.125
3,1,2013,0.125
6,13,2007,0.124
10,5,2009,0.124
11,24,2010,0.124
6,17,2012,0.123
7,11,2007,0.123
8,26,2005,0.123
4,11,2009,0.122
10,23,2011,0.122
8,3,2007,0.122
3,9,2008,0.122
3,3,2005,0.122
2,12,2006,0.122
10,6,2013,0.122
7,10,2009,0.121
6,2,2005,0.12
12,5,2009,0.12
11,19,2008,0.12
10,13,2008,0.12
10,5,2010,0.12
8,13,2007,0.12
8,22,2010,0.119
9,12,2005,0.119
2,21,2010,0.119
2,20,2006,0.119
10,1,2008,0.118
3,6,2010,0.118
10,15,2008,0.117
9,27,2006,0.117
1,31,2011,0.115
9,29,2004,0.114
5,30,2005,0.114
3,28,2007,0.113
6,25,2009,0.112
10,27,2006,0.112
1,20,2009,0.112
9,19,2011,0.111
9,23,2006,0.111
8,6,2007,0.11
3,18,2009,0.11
2,10,2013,0.11
5,22,2007,0.11
6,15,2007,0.109
6,25,2005,0.109
7,31,2008,0.109
12,2,2004,0.109
12,18,2006,0.109
9,4,2012,0.109
8,5,2006,0.108
4,3,2013,0.108
10,13,2006,0.107
6,26,2007,0.107
5,6,2006,0.107
9,25,2005,0.107
7,22,2008,0.106
9,11,2005,0.106
7,14,2011,0.106
10,27,2008,0.106
1,16,2004,0.105
10,8,2007,0.105
7,2,2008,0.105
10,12,2009,0.105
6,29,2010,0.105
9,9,2012,0.105
10,28,2009,0.104
9,30,2008,0.104
12,10,2008,0.104
8,10,2006,0.104
5,6,2010,0.104
2,20,2009,0.104
9,13,2010,0.104
12,4,2011,0.104
12,10,2011,0.104
9,14,2005,0.104
9,16,2011,0.103
2,19,2004,0.102
10,21,2007,0.102
10,19,2011,0.102
11,9,2004,0.102
8,17,2007,0.102
10,14,2008,0.102
2,6,2007,0.102
9,13,2005,0.102
11,6,2007,0.102
3,6,2008,0.101
9,6,2010,0.101
5,5,2011,0.1
10,13,2013,0.1
8,27,2005,0.1
5,12,2008,0.0990000000000001
7,6,2004,0.099
8,29,2009,0.099
12,2,2011,0.099
12,10,2007,0.0980000000000001
2,12,2004,0.098
10,9,2013,0.0960000000000001
9,9,2006,0.096
1,14,2007,0.096
8,5,2009,0.0950000000000001
6,23,2011,0.095
7,31,2013,0.095
10,20,2006,0.095
12,11,2008,0.095
6,19,2011,0.0940000000000001
6,14,2007,0.094
12,9,2009,0.094
12,16,2008,0.093
10,14,2006,0.093
8,21,2013,0.093
11,28,2004,0.093
8,30,2005,0.093
9,23,2011,0.093
7,25,2004,0.092
7,8,2010,0.092
5,23,2007,0.0910000000000001
12,22,2004,0.0910000000000001
2,14,2013,0.0910000000000001
9,8,2011,0.091
7,24,2006,0.09
9,14,2012,0.09
7,3,2013,0.09
10,1,2009,0.09
8,8,2007,0.0890000000000001
4,8,2012,0.0890000000000001
6,24,2010,0.089
6,22,2008,0.089
1,14,2010,0.089
12,12,2011,0.089
9,24,2012,0.089
3,9,2012,0.089
8,31,2005,0.088
9,7,2011,0.088
6,6,2013,0.087
7,27,2012,0.087
7,17,2004,0.087
8,19,2012,0.087
7,2,2012,0.086
5,24,2009,0.086
1,13,2007,0.086
6,30,2008,0.085
7,1,2008,0.085
8,24,2011,0.085
7,30,2005,0.085
12,17,2006,0.085
2,4,2007,0.085
7,28,2013,0.085
3,19,2006,0.084
8,7,2007,0.084
11,8,2007,0.084
12,16,2010,0.084
7,27,2006,0.084
8,12,2006,0.084
5,19,2007,0.0830000000000001
1,11,2004,0.083
9,27,2010,0.083
6,16,2013,0.082
5,12,2007,0.082
12,21,2007,0.082
7,15,2012,0.082
1,4,2011,0.082
7,23,2012,0.082
7,7,2004,0.0810000000000001
3,5,2007,0.081
4,15,2007,0.081
8,23,2011,0.081
10,5,2006,0.081
6,23,2010,0.081
1,31,2013,0.081
5,11,2013,0.081
12,9,2005,0.081
6,8,2005,0.08
5,10,2013,0.08
10,21,2005,0.08
12,7,2009,0.08
1,26,2009,0.079
4,26,2009,0.079
4,30,2013,0.079
11,15,2005,0.079
9,24,2006,0.079
9,22,2011,0.079
4,30,2004,0.079
7,10,2006,0.078
2,15,2008,0.078
1,10,2011,0.078
8,19,2005,0.078
10,14,2007,0.078
1,13,2009,0.078
7,6,2006,0.0770000000000001
6,1,2007,0.0770000000000001
4,30,2007,0.077
12,13,2005,0.077
4,24,2009,0.077
4,25,2008,0.077
11,14,2009,0.0760000000000001
7,27,2008,0.076
12,8,2005,0.076
7,31,2009,0.076
3,27,2010,0.076
8,8,2010,0.076
10,14,2013,0.076
7,13,2004,0.075
11,12,2010,0.075
10,23,2006,0.075
2,28,2010,0.075
4,22,2012,0.075
9,29,2006,0.075
4,27,2004,0.0740000000000001
7,28,2010,0.0740000000000001
